mal_id,korean_name,english_name,japaneses_name,production_company,genre,themes,demographics,special,animelist_url,rating,alternate_titles,small_image_url,large_image_url,image_url,trailer_url,score,scored_by,members,year,season,favorites,episodes,anime_type,source,check_sum
49681,Vivy -Fluorite Eye’s Song-,Vivy -Fluorite Eye’s Song-,ヴィヴィ: フローライトアイズソング,Wit Studio,"Action, Sci-Fi",Music,,,https://myanimelist.net/anime/49681/Vivy__Fluorite_Eyes_Song_Pilot,PG-13 - Teens 13 or older,"비비,vivy fluorite eye’s song,vivy fluorite eye’s song,ヴィヴィ フローライトアイズソング,Vivy -Fluorite Eye’s Song-",https://cdn.myanimelist.net/images/anime/1397/117372t.jpg,https://cdn.myanimelist.net/images/anime/1397/117372l.jpg,https://cdn.myanimelist.net/images/anime/1397/117372.jpg,,6.74,399,1124,,,1,1,ONA,Original,Vivy: Fluorite Eye's Song Pilot
36903,켄간 아슈라,KENGAN ASHURA,KENGAN ASHURA,Larx Entertainment,Action,Martial Arts,,,https://myanimelist.net/anime/36903/Kengan_Ashura,R - 17+ (violence & profanity),"겐간 아슈라,켄간 아슈라,kengan ashura,ケンガンアシュラ",https://cdn.myanimelist.net/images/anime/1421/100770t.jpg,https://cdn.myanimelist.net/images/anime/1421/100770l.jpg,https://cdn.myanimelist.net/images/anime/1421/100770.jpg,https://www.youtube.com/watch?v=i21krzslpP0,7.45,87800,171496,,,1039,12,ONA,Web manga,Kengan Ashura
18495,귀가부 활동기록,Chronicles of the Going Home Club,帰宅部活動記録,Nomad,Comedy,"CGDCT, School",,,https://myanimelist.net/anime/18495/Kitaku-bu_Katsudou_Kiroku,PG-13 - Teens 13 or older,"귀가부 활동기록,chronicles of the going home club,帰宅部活動記録",https://cdn.myanimelist.net/images/anime/9/59639t.jpg,https://cdn.myanimelist.net/images/anime/9/59639l.jpg,https://cdn.myanimelist.net/images/anime/9/59639.jpg,https://www.youtube.com/watch?v=XTKQ6xd65ps,6.77,18074,52833,2013,summer,124,12,TV,Web manga,Kitaku-bu Katsudou Kiroku
37982,도메스틱 그녀,Domestic Girlfriend,ドメスティックな彼女,Diomedéa,"Drama, Romance","Love Polygon, School",Shounen,,https://myanimelist.net/anime/37982/Domestic_na_Kanojo,R+ - Mild Nudity,"도메스틱 그녀,domestic girlfriend,ドメスティックな彼女",https://cdn.myanimelist.net/images/anime/1021/95670t.jpg,https://cdn.myanimelist.net/images/anime/1021/95670l.jpg,https://cdn.myanimelist.net/images/anime/1021/95670.jpg,https://www.youtube.com/watch?v=LLPv26YL4VU,6.65,465599,775867,2019,winter,5921,12,TV,Manga,Domestic na Kanojo
36906,사신짱 드롭킥,Dropkick on My Devil!,邪神ちゃんドロップキック,Nomad,"Comedy, Supernatural","Gag Humor, Mythology",,,https://myanimelist.net/anime/36906/Jashin-chan_Dropkick,PG-13 - Teens 13 or older,"사신짱 드롭킥,dropkick on my devil!,邪神ちゃんドロップキック",https://cdn.myanimelist.net/images/anime/1892/93420t.jpg,https://cdn.myanimelist.net/images/anime/1892/93420l.jpg,https://cdn.myanimelist.net/images/anime/1892/93420.jpg,https://www.youtube.com/watch?v=xx70T2tgrwg,7.05,45150,128850,2018,summer,486,11,TV,Web manga,Jashin-chan Dropkick
31952,이 미술부에는 문제가 있다!,This Art Club Has a Problem!,この美術部には問題がある!,feel.,"Comedy, Romance","School, Visual Arts",Seinen,,https://myanimelist.net/anime/31952/Kono_Bijutsu-bu_ni_wa_Mondai_ga_Aru,PG-13 - Teens 13 or older,"이 미술부에는 문제가 있다!,this art club has a problem!,この美術部には問題がある!",https://cdn.myanimelist.net/images/anime/3/80688t.jpg,https://cdn.myanimelist.net/images/anime/3/80688l.jpg,https://cdn.myanimelist.net/images/anime/3/80688.jpg,https://www.youtube.com/watch?v=74nhsY34tpM,7.17,132434,311478,2016,summer,808,12,TV,Manga,Kono Bijutsu-bu ni wa Mondai ga Aru!
17777,최근 여동생의 상태가 조금 이상한데,"Recently, My Sister Is Unusual",最近、妹のようすがちょっとおかしいんだが。,Project No.9,"Comedy, Romance, Supernatural, Ecchi",,Shounen,,https://myanimelist.net/anime/17777/Saikin_Imouto_no_Yousu_ga_Chotto_Okashiinda_ga,PG-13 - Teens 13 or older,"최근 여동생의 상태가 조금 이상한데,recently my sister is unusual,最近、妹のようすがちょっとおかしいんだが。",https://cdn.myanimelist.net/images/anime/3/56589t.jpg,https://cdn.myanimelist.net/images/anime/3/56589l.jpg,https://cdn.myanimelist.net/images/anime/3/56589.jpg,https://www.youtube.com/watch?v=FTqWcmzKrQE,6.19,79213,175388,2014,winter,198,12,TV,Manga,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga."
16353,러브라보,Love Lab,恋愛ラボ,Doga Kobo,"Comedy, Romance","CGDCT, School",,,https://myanimelist.net/anime/16353/Love_Lab,PG-13 - Teens 13 or older,"러브라보,love lab,恋愛ラボ",https://cdn.myanimelist.net/images/anime/12/50257t.jpg,https://cdn.myanimelist.net/images/anime/12/50257l.jpg,https://cdn.myanimelist.net/images/anime/12/50257.jpg,https://www.youtube.com/watch?v=ojjXhNR74_c,7.31,78961,204964,2013,summer,540,13,TV,Manga,Love Lab
43690,천공침범,High-Rise Invasion,天空侵犯,Zero-G,"Action, Horror, Mystery, Suspense","Gore, Survival",,,https://myanimelist.net/anime/43690/Tenkuu_Shinpan,R - 17+ (violence & profanity),"천공침범,highrise invasion,天空侵犯",https://cdn.myanimelist.net/images/anime/1547/117947t.jpg,https://cdn.myanimelist.net/images/anime/1547/117947l.jpg,https://cdn.myanimelist.net/images/anime/1547/117947.jpg,https://www.youtube.com/watch?v=A25xEmPNmBM,6.69,181947,343477,,,2022,12,ONA,Web manga,Tenkuu Shinpan
37722,우리 메이드가 너무 짜증나!,UzaMaid!: Our Maid is Too Annoying!,うちのメイドがウザすぎる!,Doga Kobo,"Comedy, Girls Love",,,,https://myanimelist.net/anime/37722/Uchi_no_Maid_ga_Uzasugiru,PG-13 - Teens 13 or older,"우리 메이드가 너무 짜증나!,uzamaid! our maid is too annoying!,うちのメイドがウザすぎる!",https://cdn.myanimelist.net/images/anime/1786/95330t.jpg,https://cdn.myanimelist.net/images/anime/1786/95330l.jpg,https://cdn.myanimelist.net/images/anime/1786/95330.jpg,https://www.youtube.com/watch?v=3MI1h5Grs2U,6.86,51836,122360,2018,fall,186,12,TV,Manga,Uchi no Maid ga Uzasugiru!
57892,폐급 【상태 이상 스킬】로 최강이 된 내가 모든 것을 유린하기까지,Failure Frame: I Became the Strongest and Annihilated Everything With Low-Level Spells,ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで,Seven Arcs,"Action, Adventure, Fantasy",Isekai,,,https://myanimelist.net/anime/57892/Hazurewaku_no_Joutai_Ijou_Skill_de_Saikyou_ni_Natta_Ore_ga_Subete_wo_Juurin_suru_made,PG-13 - Teens 13 or older,"폐급 상태 이상 스킬로 최강이 된 내가 모든 것을 유린하기까지,failure frame i became the strongest and annihilated everything with lowlevel spells,ハズレ枠の状態異常スキルで最強になった俺がすべてを蹂躙するまで,폐급 【상태 이상 스킬】로 최강이 된 내가 모든 것을 유린하기까지",https://cdn.myanimelist.net/images/anime/1914/143630t.jpg,https://cdn.myanimelist.net/images/anime/1914/143630l.jpg,https://cdn.myanimelist.net/images/anime/1914/143630.jpg,https://www.youtube.com/watch?v=oxaZZk3G30Y,6.47,53216,140308,2024,summer,531,12,TV,Light novel,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made"
57891,외톨이의 이세계 공략,Loner Life in Another World,ひとりぼっちの異世界攻略,"Passione, Hayabusa Film","Action, Adventure, Fantasy",Isekai,Shounen,,https://myanimelist.net/anime/57891/Hitoribocchi_no_Isekai_Kouryaku,PG-13 - Teens 13 or older,"외톨이의 이세계 공략,loner life in another world,ひとりぼっちの異世界攻略",https://cdn.myanimelist.net/images/anime/1714/145320t.jpg,https://cdn.myanimelist.net/images/anime/1714/145320l.jpg,https://cdn.myanimelist.net/images/anime/1714/145320.jpg,https://www.youtube.com/watch?v=aLrRmw4hlUM,6.53,2645,40632,2024,fall,130,12,TV,Light novel,Hitoribocchi no Isekai Kouryaku
41457,86 -에이티식스-,86 EIGHTY-SIX,86―エイティシックス―,A-1 Pictures,"Action, Drama, Sci-Fi","Mecha, Military",,"Kono Light Novel ga Sugoi!(2018,2),Kono Light Novel ga Sugoi!(2019,5)",https://myanimelist.net/anime/41457/86,R - 17+ (violence & profanity),"86 에이티식스,86 eightysix,86―エイティシックス―,86 -에이티식스-",https://cdn.myanimelist.net/images/anime/1987/117507t.jpg,https://cdn.myanimelist.net/images/anime/1987/117507l.jpg,https://cdn.myanimelist.net/images/anime/1987/117507.jpg,https://www.youtube.com/watch?v=WVegRUOgkPM,8.31,424933,823932,2021,spring,21750,11,TV,Light novel,86
52990,경험 많은 너와 경험 없는 내가 사귀게 된 이야기,Our Dating Story: The Experienced You and The Inexperienced Me,経験済みなキミと、経験ゼロなオレが、お付き合いする話。,ENGI,Romance,School,,,https://myanimelist.net/anime/52990/Keikenzumi_na_Kimi_to_Keiken_Zero_na_Ore_ga_Otsukiai_suru_Hanashi,PG-13 - Teens 13 or older,"경험 많은 너와 경험 없는 내가 사귀게 된 이야기,our dating story the experienced you and the inexperienced me,経験済みなキミと、経験ゼロなオレが、お付き合いする話。",https://cdn.myanimelist.net/images/anime/1848/140019t.jpg,https://cdn.myanimelist.net/images/anime/1848/140019l.jpg,https://cdn.myanimelist.net/images/anime/1848/140019.jpg,https://www.youtube.com/watch?v=5pzAENiLIZI,6.74,76913,182439,2023,fall,1451,12,TV,Light novel,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi."
16918,은수저 Silver Spoon,Silver Spoon,銀の匙 Silver Spoon,A-1 Pictures,Comedy,School,Shounen,"Cartoon Grand Prize(2012,1)",https://myanimelist.net/anime/16918/Gin_no_Saji,PG-13 - Teens 13 or older,"은수저 silver spoon,silver spoon,銀の匙 silver spoon,은수저 Silver Spoon",https://cdn.myanimelist.net/images/anime/6/49237t.jpg,https://cdn.myanimelist.net/images/anime/6/49237l.jpg,https://cdn.myanimelist.net/images/anime/6/49237.jpg,https://www.youtube.com/watch?v=b-yCzcYqH5E,8.09,133648,298906,2013,summer,2940,11,TV,Manga,Gin no Saji
33489,리틀 위치 아카데미아,Little Witch Academia,リトルウィッチアカデミア,Trigger,"Adventure, Comedy, Fantasy",School,,,https://myanimelist.net/anime/33489/Little_Witch_Academia_TV,G - All Ages,"리틀 위치 아카데미아,little witch academia,リトルウィッチアカデミア",https://cdn.myanimelist.net/images/anime/13/83934t.jpg,https://cdn.myanimelist.net/images/anime/13/83934l.jpg,https://cdn.myanimelist.net/images/anime/13/83934.jpg,https://www.youtube.com/watch?v=S3jFdqs4jUQ,7.81,324641,659799,2017,winter,7747,25,TV,Original,Little Witch Academia (TV)
52741,언데드 언덕,Undead Unluck,アンデッドアンラック,David Production,"Action, Comedy, Fantasy",Super Power,Shounen,"Next Manga Awards(2020,1)",https://myanimelist.net/anime/52741/Undead_Unluck,R - 17+ (violence & profanity),"언데드 언덕,undead unluck,アンデッドアンラック",https://cdn.myanimelist.net/images/anime/1136/138410t.jpg,https://cdn.myanimelist.net/images/anime/1136/138410l.jpg,https://cdn.myanimelist.net/images/anime/1136/138410.jpg,https://www.youtube.com/watch?v=bZGXu-Ts_o4,7.77,95062,286089,2023,fall,1625,24,TV,Manga,Undead Unluck
40708,몬스터 아가씨의 의사 선생님,Monster Girl Doctor,モンスター娘のお医者さん,Arvo Animation,"Comedy, Fantasy, Romance, Ecchi","Anthropomorphic, Harem, Medical",,,https://myanimelist.net/anime/40708/Monster_Musume_no_Oishasan,PG-13 - Teens 13 or older,"몬스터 아가씨의 의사 선생님,monster girl doctor,モンスター娘のお医者さん",https://cdn.myanimelist.net/images/anime/1762/106598t.jpg,https://cdn.myanimelist.net/images/anime/1762/106598l.jpg,https://cdn.myanimelist.net/images/anime/1762/106598.jpg,https://www.youtube.com/watch?v=3iCJ7zI3kh0,6.53,104244,229125,2020,summer,443,12,TV,Light novel,Monster Musume no Oishasan
249,이누야샤,InuYasha,犬夜叉,Sunrise,"Action, Adventure, Fantasy, Romance","Historical, Love Polygon, Mythology, Time Travel",Shounen,"Japan Media Arts Festival(2001,4)",https://myanimelist.net/anime/249/InuYasha,PG-13 - Teens 13 or older,"이누야샤,inuyasha,犬夜叉",https://cdn.myanimelist.net/images/anime/1589/95329t.jpg,https://cdn.myanimelist.net/images/anime/1589/95329l.jpg,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,https://www.youtube.com/watch?v=n5f47FVUlrs,7.87,397414,814445,2000,fall,18974,167,TV,Manga,InuYasha
1251,신비한 바다의 나디아,Nadia: The Secret of Blue Water,ふしぎの海のナディア,"Gainax, Group TAC, Dongwoo A&E","Adventure, Comedy, Romance, Sci-Fi",Historical,,The Asahi Shimbun Top 104,https://myanimelist.net/anime/1251/Fushigi_no_Umi_no_Nadia,PG-13 - Teens 13 or older,"신비한 바다의 나디아,nadia the secret of blue water,ふしぎの海のナディア",https://cdn.myanimelist.net/images/anime/1750/118570t.jpg,https://cdn.myanimelist.net/images/anime/1750/118570l.jpg,https://cdn.myanimelist.net/images/anime/1750/118570.jpg,,7.51,20806,72397,1990,spring,546,39,TV,Original,Fushigi no Umi no Nadia
949,톱을 노려라!,Gunbuster,トップをねらえ!,Gainax,"Action, Award Winning, Comedy, Drama, Sci-Fi","Mecha, Military, Space",,"100 Selections of Japanese Media Arts,Japan Media Arts Festival(2006,4),Seiun Award Media(1990)",https://myanimelist.net/anime/949/Top_wo_Nerae_Gunbuster,R+ - Mild Nudity,"톱을 노려라!,gunbuster,トップをねらえ!",https://cdn.myanimelist.net/images/anime/1303/92309t.jpg,https://cdn.myanimelist.net/images/anime/1303/92309l.jpg,https://cdn.myanimelist.net/images/anime/1303/92309.jpg,,7.85,55248,133358,,,2807,6,OVA,Original,Top wo Nerae! Gunbuster
37525,바빌론,Babylon,バビロン,Revoroot,"Mystery, Suspense","Adult Cast, Detective, Psychological",,,https://myanimelist.net/anime/37525/Babylon,R - 17+ (violence & profanity),"바빌론,babylon,バビロン",https://cdn.myanimelist.net/images/anime/1942/102707t.jpg,https://cdn.myanimelist.net/images/anime/1942/102707l.jpg,https://cdn.myanimelist.net/images/anime/1942/102707.jpg,https://www.youtube.com/watch?v=h5KYz_DXqwQ,6.74,56095,160757,2019,fall,688,12,TV,Novel,Babylon
1088,마크로스,The Super Dimension Fortress MACROSS,超時空要塞マクロス,Tatsunoko Production,"Action, Romance, Sci-Fi","Mecha, Military, Music, Space",,"The Asahi Shimbun Top 104,Japan Media Arts Festival(2010,4),Seiun Award Media(2009)",https://myanimelist.net/anime/1088/Macross,PG-13 - Teens 13 or older,"마크로스,the super dimension fortress macross,超時空要塞マクロス",https://cdn.myanimelist.net/images/anime/1553/137717t.jpg,https://cdn.myanimelist.net/images/anime/1553/137717l.jpg,https://cdn.myanimelist.net/images/anime/1553/137717.jpg,,7.89,37722,113746,1982,fall,1771,36,TV,Original,Macross
52367,이세계 실격,No Longer Allowed in Another World,異世界失格,AtelierPontdarc,"Adventure, Comedy, Fantasy","Isekai, Parody",,,https://myanimelist.net/anime/52367/Isekai_Shikkaku,PG-13 - Teens 13 or older,"이세계 실격,no longer allowed in another world,異世界失格",https://cdn.myanimelist.net/images/anime/1252/143457t.jpg,https://cdn.myanimelist.net/images/anime/1252/143457l.jpg,https://cdn.myanimelist.net/images/anime/1252/143457.jpg,https://www.youtube.com/watch?v=lBFHDt7E7RA,7.33,44912,153576,2024,summer,593,12,TV,Web manga,Isekai Shikkaku
223,드래곤볼,DRAGON BALL,ドラゴンボール,Toei Animation,"Action, Adventure, Comedy, Fantasy","Martial Arts, Super Power",Shounen,"Selections of Japanese Media Arts Comics,Selections of Japanese Media Arts",https://myanimelist.net/anime/223/Dragon_Ball,PG-13 - Teens 13 or older,"드래곤볼,dragon ball,ドラゴンボール",https://cdn.myanimelist.net/images/anime/1887/92364t.jpg,https://cdn.myanimelist.net/images/anime/1887/92364l.jpg,https://cdn.myanimelist.net/images/anime/1887/92364.jpg,https://www.youtube.com/watch?v=fg_fP7cRJXg,7.97,682832,1064814,1986,winter,16531,153,TV,Manga,Dragon Ball
57380,이세계 느긋한 기행 ~육아 하면서 모험가 합니다~,A Journey Through Another World: Raising Kids While Adventuring,異世界ゆるり紀行 ～子育てしながら冒険者します～,EMT Squared,"Adventure, Fantasy, Slice of Life","Childcare, Isekai",,,https://myanimelist.net/anime/57380/Isekai_Yururi_Kikou__Kosodateshinagara_Boukensha_Shimasu,PG-13 - Teens 13 or older,"이세계 느긋한 기행 육아 하면서 모험가 합니다,a journey through another world raising kids while adventuring,異世界ゆるり紀行 ～子育てしながら冒険者します～,이세계 느긋한 기행 ~육아 하면서 모험가 합니다~",https://cdn.myanimelist.net/images/anime/1690/141987t.jpg,https://cdn.myanimelist.net/images/anime/1690/141987l.jpg,https://cdn.myanimelist.net/images/anime/1690/141987.jpg,https://www.youtube.com/watch?v=z7rgql8J_cs,6.67,22059,62721,2024,summer,232,12,TV,Light novel,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu
57646,모브부터 시작하는 탐색 영웅담,A Nobody's Way Up to an Exploration Hero,モブから始まる探索英雄譚,Gekkou,"Action, Adventure, Fantasy",,,,https://myanimelist.net/anime/57646/Mob_kara_Hajimaru_Tansaku_Eiyuutan,PG-13 - Teens 13 or older,"모브부터 시작하는 탐색 영웅담,a nobodys way up to an exploration hero,モブから始まる探索英雄譚",https://cdn.myanimelist.net/images/anime/1578/143664t.jpg,https://cdn.myanimelist.net/images/anime/1578/143664l.jpg,https://cdn.myanimelist.net/images/anime/1578/143664.jpg,https://www.youtube.com/watch?v=4-B3heXYK5w,5.84,20675,59669,2024,summer,129,12,TV,Light novel,Mob kara Hajimaru Tansaku Eiyuutan
55996,사랑은 쌍둥이로 나눌 수 없어,Love Is Indivisible by Twins,恋は双子で割り切れない,ROLL2,"Comedy, Romance","Love Polygon, School",,,https://myanimelist.net/anime/55996/Koi_wa_Futago_de_Warikirenai,PG-13 - Teens 13 or older,"사랑은 쌍둥이로 나눌 수 없어,love is indivisible by twins,恋は双子で割り切れない",https://cdn.myanimelist.net/images/anime/1315/142250t.jpg,https://cdn.myanimelist.net/images/anime/1315/142250l.jpg,https://cdn.myanimelist.net/images/anime/1315/142250.jpg,https://www.youtube.com/watch?v=nXSRWW9I3xk,6.33,14516,53385,2024,summer,191,12,TV,Light novel,Koi wa Futago de Warikirenai
235,명탐정 코난,Case Closed,名探偵コナン,TMS Entertainment,"Adventure, Comedy, Mystery",Detective,Shounen,,https://myanimelist.net/anime/235/Meitantei_Conan,PG-13 - Teens 13 or older,"명탐정 코난,case closed,名探偵コナン",https://cdn.myanimelist.net/images/anime/7/75199t.jpg,https://cdn.myanimelist.net/images/anime/7/75199l.jpg,https://cdn.myanimelist.net/images/anime/7/75199.jpg,https://www.youtube.com/watch?v=iR2l9M0KzuQ,8.17,162485,356078,1996,winter,15069,0,TV,Manga,Meitantei Conan
966,짱구는 못말려,Shinchan,クレヨンしんちゃん,Shin-Ei Animation,"Comedy, Ecchi",School,Seinen,The Asahi Shimbun Top 104,https://myanimelist.net/anime/966/Crayon_Shin-chan,G - All Ages,"짱구는 못말려,shinchan,クレヨンしんちゃん",https://cdn.myanimelist.net/images/anime/10/59897t.jpg,https://cdn.myanimelist.net/images/anime/10/59897l.jpg,https://cdn.myanimelist.net/images/anime/10/59897.jpg,,7.8,41600,86486,1992,spring,1299,0,TV,Manga,Crayon Shin-chan
6509,키테레츠 대백과,Kiteretsu Encyclopedia,キテレツ大百科,Gallop,"Comedy, Drama",,Kids,The Asahi Shimbun Top 104,https://myanimelist.net/anime/6509/Kiteretsu_Daihyakka,PG - Children,"키테레츠 대백과,kiteretsu encyclopedia,キテレツ大百科",https://cdn.myanimelist.net/images/anime/1872/133507t.jpg,https://cdn.myanimelist.net/images/anime/1872/133507l.jpg,https://cdn.myanimelist.net/images/anime/1872/133507.jpg,,6.87,3979,6623,1988,spring,22,331,TV,Manga,Kiteretsu Daihyakka
